lat,lng,set
51.458352,-2.596603,OSM
51.740770,-2.837130,OSM
51.442587,-2.861113,OSM
58.950628,-2.892065,OSM
51.482385,-2.558397,OSM
53.162988,-2.232931,OSM
51.486694,-2.548956,OSM
50.930308,-0.434380,OSM
51.478221,-2.753889,OSM
51.345744,-0.194630,OSM
51.434676,-2.865975,OSM
50.776676,0.128282,OSM
51.436515,-2.857664,OSM
52.031989,-3.171274,OSM
51.488945,-2.766355,OSM
51.126411,-0.013015,OSM
51.464729,-2.797823,OSM
50.945263,-0.021419,OSM
51.437070,-2.854834,OSM
51.011816,-3.106185,OSM
51.438885,-2.843194,OSM
51.878679,0.084715,OSM
51.440406,-2.857491,OSM
51.884082,-5.198958,OSM
51.441288,-2.853391,OSM
51.173469,-0.171368,OSM
51.441623,-2.848191,OSM
50.889472,0.058418,OSM
51.444548,-2.848390,OSM
51.829138,-0.183026,OSM
51.445055,-2.857899,OSM
51.804018,-4.097718,OSM
51.445720,-2.852157,OSM
58.210656,-6.799586,OSM
51.450813,-2.848302,OSM
51.118167,-0.161522,OSM
51.458502,-2.578757,OSM
50.856528,-0.152840,OSM
51.427872,-2.857132,OSM
51.444823,-2.569195,OSM
51.429498,-2.853037,OSM
53.311807,-4.530315,OSM
51.477088,-2.675660,OSM
53.060469,-2.505663,OSM
51.486570,-2.508029,OSM
51.536655,-3.673965,OSM
51.362282,-2.911656,OSM
51.028248,-3.120536,OSM
51.361237,-2.898706,OSM
51.829686,-4.081656,OSM
51.351792,-2.941543,OSM
50.845657,-0.115008,OSM
51.358712,-2.951473,OSM
50.867432,-2.958507,OSM
51.366569,-2.923286,OSM
51.894450,-2.940964,OSM
51.367822,-2.932180,OSM
52.047875,-3.961501,OSM
51.355410,-2.955876,OSM
51.040753,-3.322906,OSM
51.369342,-2.927191,OSM
51.670466,-3.921107,OSM
51.350343,-2.972381,OSM
50.970584,-2.766014,OSM
51.313032,-2.827280,OSM
50.840311,-0.132351,OSM
51.352252,-2.987098,OSM
51.793153,-4.029859,OSM
51.354444,-2.988775,OSM
51.028480,-0.068915,OSM
51.336189,-2.943134,OSM
52.064923,-0.315589,OSM
51.353454,-2.906403,OSM
57.550443,-4.010287,OSM
51.375787,-2.851349,OSM
57.389886,-7.336792,OSM
51.297493,-2.899101,OSM
51.507330,-2.576357,OSM
51.310870,-2.892600,OSM
53.401681,-2.924930,OSM
51.326903,-2.874452,OSM
51.292478,-0.101721,OSM
51.437057,-2.604490,OSM
50.772270,0.262320,OSM
51.275555,-2.778425,OSM
58.922152,-2.829948,OSM
51.280280,-2.780528,OSM
50.960605,-1.809693,OSM
51.436260,-2.606764,OSM
51.156616,-0.162212,OSM
51.459911,-2.477723,OSM
53.517617,-2.789454,OSM
51.455150,-2.433515,OSM
52.112633,-0.283263,OSM
51.511239,-2.567701,OSM
51.356474,-0.206281,OSM
51.512016,-2.565486,OSM
51.373296,-0.002042,OSM
51.534651,-2.562569,OSM
50.948374,-2.807335,OSM
51.540025,-2.566273,OSM
58.977235,-2.947705,OSM
51.524180,-2.553452,OSM
51.014469,-0.142713,OSM
51.506384,-2.582169,OSM
51.646030,-3.971411,OSM
51.531698,-2.576792,OSM
58.938961,-2.729673,OSM
51.412685,-2.505484,OSM
51.517202,-2.648961,OSM
51.532673,-2.570611,OSM
51.981840,-3.408277,OSM
51.533237,-2.588876,OSM
50.769161,0.275980,OSM
51.413421,-2.502093,OSM
53.209387,-2.369474,OSM
51.546158,-2.551664,OSM
51.020224,-3.089240,OSM
51.525960,-2.540211,OSM
52.135207,-0.064706,OSM
51.540376,-2.595726,OSM
51.467160,-2.555454,OSM
51.533565,-2.580791,OSM
51.037944,-3.063749,OSM
51.525946,-2.544346,OSM
51.042239,-3.312449,OSM
51.576011,-2.566300,OSM
51.438225,-2.858271,OSM
51.563248,-2.555251,OSM
57.553240,-7.334217,OSM
51.556422,-2.564181,OSM
51.801117,-3.942177,OSM
51.569586,-2.586586,OSM
51.045049,-3.045243,OSM
51.524092,-2.538479,OSM
51.421115,-2.572810,OSM
51.554845,-2.567314,OSM
52.999101,-3.458757,OSM
51.517694,-2.535098,OSM
51.340772,-2.760609,OSM
51.458733,-2.471291,OSM
58.987993,-2.982230,OSM
51.524600,-2.550011,OSM
51.870811,-4.189592,OSM
51.529091,-2.558999,OSM
53.070389,-2.519752,OSM
51.503719,-2.567365,OSM
57.513463,-6.561884,OSM
51.508202,-2.571002,OSM
51.663562,-4.058016,OSM
51.574939,-2.543171,OSM
53.408427,-2.989143,OSM
51.518923,-2.533620,OSM
50.907566,-3.120789,OSM
51.590076,-2.526548,OSM
53.383875,-2.621260,OSM
51.522569,-2.556476,OSM
51.376573,-0.096776,OSM
51.561079,-2.665724,OSM
51.791697,-0.180695,OSM
51.595019,-2.580171,OSM
51.038050,-3.060833,OSM
51.611752,-2.549627,OSM
50.967262,-0.138475,OSM
51.607387,-2.510796,OSM
51.822262,-4.149376,OSM
51.620939,-2.569524,OSM
58.935839,-3.143978,OSM
51.612704,-2.516555,OSM
51.040585,-0.572629,OSM
51.579266,-2.576294,OSM
51.001456,-0.220953,OSM
51.584301,-2.530844,OSM
51.377179,-0.077848,OSM
51.617546,-2.546663,OSM
51.133546,-0.017525,OSM
51.555795,-2.659828,OSM
50.996603,-0.027791,OSM
51.607663,-2.521025,OSM
58.754681,-2.965915,OSM
51.614930,-2.509191,OSM
51.484359,-3.173853,OSM
51.606961,-2.586319,OSM
51.093679,-3.185451,OSM
51.630396,-2.565363,OSM
57.470810,-4.147592,OSM
51.565159,-2.660708,OSM
51.435808,-2.553388,OSM
51.551623,-2.435636,OSM
51.321298,-2.544671,OSM
51.514669,-2.502318,OSM
51.910608,-3.911197,OSM
51.529974,-2.481298,OSM
51.471333,-2.597071,OSM
51.524015,-2.595414,OSM
50.891330,0.183927,OSM
51.526440,-2.596232,OSM
52.087541,-0.255298,OSM
51.526421,-2.482613,OSM
53.321851,-4.535980,OSM
53.195674,-2.839878,OSM
51.192042,-3.143720,OSM
51.529325,-2.497634,OSM
53.349664,-3.349827,OSM
51.527860,-2.497228,OSM
51.521982,-3.555087,OSM
51.579975,-2.504547,OSM
51.210283,-3.481105,OSM
51.524149,-2.593343,OSM
51.584325,-2.992040,OSM
51.611084,-2.527701,OSM
58.957887,-3.221397,OSM
51.603129,-2.507786,OSM
51.423975,-2.579168,OSM
51.591878,-2.535306,OSM
57.722837,-4.102210,OSM
51.539384,-2.413908,OSM
51.092593,-3.015267,OSM
51.532555,-2.360241,OSM
58.946466,-3.099518,OSM
51.533875,-2.564344,OSM
53.409222,-2.975163,OSM
51.573631,-2.659395,OSM
51.793948,-4.009097,OSM
51.513067,-2.487032,OSM
51.508840,-2.622491,OSM
51.588009,-2.603685,OSM
57.967920,-4.542797,OSM
51.548073,-2.629446,OSM
53.235823,-4.356779,OSM
51.524556,-2.500447,OSM
58.899234,-2.867357,OSM
51.575656,-2.635140,OSM
51.030741,-3.089722,OSM
51.539384,-2.413908,OSM
58.224957,-6.956827,OSM
51.566632,-2.649302,OSM
53.378708,-2.346804,OSM
51.617636,-2.523020,OSM
53.344744,-2.850805,OSM
51.578917,-2.493058,OSM
57.587117,-3.864135,OSM
51.249062,-0.179602,OSM
53.361975,-2.415136,OSM
51.228592,-0.178173,OSM
57.740549,-5.764187,OSM
51.240456,-0.170119,OSM
53.408675,-2.470078,OSM
51.227784,-0.171261,OSM
51.072156,-0.309021,OSM
51.655411,-2.547993,OSM
52.087603,0.028154,OSM
51.536243,-2.486684,OSM
59.131568,-3.302078,OSM
51.232672,-0.172448,OSM
52.014036,-0.235734,OSM
51.252437,-0.169811,OSM
51.074015,-3.001609,OSM
51.240669,-0.164365,OSM
53.364992,-2.890879,OSM
51.222711,-0.123183,OSM
51.455457,-2.579120,OSM
51.224374,-0.134302,OSM
51.060510,-3.188300,OSM
51.239412,-0.162299,OSM
51.736597,-3.179909,OSM
51.240669,-0.164365,OSM
51.131010,-0.011499,OSM
51.240091,-0.093023,OSM
51.359560,-0.183399,OSM
51.199862,-0.142733,OSM
51.753498,-0.337558,OSM
51.239080,-0.127975,OSM
50.829089,-0.371890,OSM
51.254411,-0.148909,OSM
53.384311,-3.048076,OSM
51.193249,-0.101298,OSM
51.439698,-2.852677,OSM
51.244572,-0.172031,OSM
51.844861,-0.197946,OSM
51.111133,-0.168283,OSM
51.172829,-0.191605,OSM
51.519800,-2.464558,OSM
51.094674,-3.191671,OSM
51.115192,-0.178000,OSM
51.967026,-3.376457,OSM
51.223678,-0.101029,OSM
51.795498,-3.971150,OSM
51.112452,-0.187147,OSM
53.381317,-2.904889,OSM
51.112454,-0.187120,OSM
50.881643,0.276662,OSM
51.113415,-0.190448,OSM
57.484570,-4.235808,OSM
51.122550,-0.072775,OSM
52.111460,-0.069732,OSM
51.116727,-0.187823,OSM
51.014351,-0.457737,OSM
51.116289,-0.164407,OSM
53.109850,-2.582948,OSM
51.627578,-2.513477,OSM
51.495238,-3.455664,OSM
51.117691,-0.164343,OSM
58.955940,-3.301928,OSM
51.107372,-0.181397,OSM
59.129152,-3.315629,OSM
51.104401,-0.193265,OSM
51.804149,-0.174262,OSM
51.140371,-0.168228,OSM
59.284493,-2.906297,OSM
51.101674,-0.184719,OSM
58.975731,-2.958326,OSM
51.110545,-0.185227,OSM
57.900848,-6.769795,OSM
51.102930,-0.172051,OSM
51.188108,-0.076207,OSM
51.104967,-0.167464,OSM
53.368726,-2.367607,OSM
51.582810,-2.576963,OSM
50.994135,-3.082106,OSM
51.642667,-2.545908,OSM
53.115872,-3.827384,OSM
51.529248,-2.424507,OSM
57.426013,-6.554282,OSM
51.112454,-0.088891,OSM
50.828814,-0.483965,OSM
51.107062,-0.165369,OSM
51.128104,-3.010485,OSM
51.176401,-0.007383,OSM
51.595890,-3.327205,OSM
51.109065,-0.172249,OSM
53.241977,-3.142519,OSM
51.104672,-0.180810,OSM
53.368953,-2.324327,OSM
51.111009,-0.143717,OSM
58.328099,-6.671136,OSM
51.193046,-0.018604,OSM
50.963557,0.021792,OSM
51.126035,-0.148973,OSM
51.354527,-0.171184,OSM
51.101309,-0.226235,OSM
50.882748,0.168765,OSM
51.136095,-0.124566,OSM
51.516541,-3.151360,OSM
51.254710,-0.011075,OSM
51.321012,-0.223692,OSM
51.123376,-0.163648,OSM
53.376840,-2.471718,OSM
51.116625,-0.197857,OSM
51.658352,-3.908286,OSM
51.130635,-0.148972,OSM
57.975882,-7.045126,OSM
51.162703,-0.269931,OSM
59.120469,-3.274441,OSM
51.121018,-0.145538,OSM
51.404600,-2.578633,OSM
51.114740,-0.140661,OSM
57.877918,-4.234468,OSM
51.127123,-0.155103,OSM
51.149318,-0.007568,OSM
51.127155,-0.146305,OSM
51.031763,-0.000948,OSM
51.101800,-0.085288,OSM
51.924335,-0.183243,OSM
51.546842,-2.447943,OSM
53.228672,-2.876830,OSM
51.224016,-0.186982,OSM
58.570146,-4.763405,OSM
50.948132,-0.526378,OSM
51.583763,-3.014953,OSM
51.120632,-0.174490,OSM
51.833105,-4.024672,OSM
51.098213,-0.184704,OSM
51.540638,-2.423092,OSM
51.122670,-0.165906,OSM
51.609714,-2.514935,OSM
51.228840,-0.332165,OSM
51.751320,-0.285776,OSM
51.127801,-0.213674,OSM
59.139009,-3.238220,OSM
51.101083,-0.189547,OSM
51.421184,-2.596175,OSM
51.101743,-0.151633,OSM
51.839219,-2.713595,OSM
51.208920,-0.345134,OSM
58.933491,-2.756968,OSM
51.121772,-0.154229,OSM
53.321082,-3.833834,OSM
51.115561,-0.149738,OSM
51.811489,-0.209101,OSM
51.122112,-0.278306,OSM
53.569562,-2.881824,OSM
51.231490,-0.340533,OSM
51.784762,-3.975245,OSM
51.121976,-0.213286,OSM
51.507060,-3.173525,OSM
51.063793,-0.331704,OSM
51.836675,-4.199777,OSM
51.107874,-0.087010,OSM
51.449344,-2.549849,OSM
50.938963,-0.433668,OSM
52.139642,-0.118800,OSM
51.548957,-2.413957,OSM
51.387812,0.002098,OSM
51.531242,-2.352949,OSM
51.149157,-0.328008,OSM
51.065602,-0.336062,OSM
51.362403,-0.197196,OSM
51.229916,-0.334487,OSM
50.913817,-3.022654,OSM
51.069304,-0.322279,OSM
51.763683,-0.342195,OSM
51.125580,-0.208365,OSM
53.338240,-3.329842,OSM
51.119768,-0.186990,OSM
52.136303,-0.296620,OSM
50.957057,-0.513500,OSM
57.721788,-7.165681,OSM
51.092066,-0.199934,OSM
52.080512,-0.134438,OSM
51.139063,-0.110708,OSM
52.003307,-0.296588,OSM
51.117093,-0.217427,OSM
51.883501,-3.995332,OSM
51.065585,-0.344197,OSM
50.897491,-0.207603,OSM
51.119098,-0.215077,OSM
51.325503,-2.922792,OSM
51.107318,-0.226188,OSM
51.247881,-0.013604,OSM
51.132175,-0.165968,OSM
50.809334,-0.551195,OSM
51.120256,-0.005069,OSM
53.258744,-3.407393,OSM
51.065755,-0.333742,OSM
58.351854,-5.151780,OSM
51.129277,-0.202389,OSM
51.619109,-3.943835,OSM
51.130400,-0.194258,OSM
58.984677,-2.958680,OSM
51.084897,-0.029747,OSM
52.037617,-0.079994,OSM
51.097929,-0.198260,OSM
58.534639,-3.122802,OSM
51.109673,-0.235012,OSM
52.128755,-0.288145,OSM
51.560394,-2.484095,OSM
51.122407,-0.007581,OSM
51.127881,0.009923,OSM
50.825216,-0.154690,OSM
51.111716,-0.227921,OSM
51.185353,-0.269505,OSM
51.110088,-0.199114,OSM
51.069428,-3.353683,OSM
51.061997,-0.328279,OSM
53.385171,-2.322063,OSM
50.965236,-0.563938,OSM
51.390723,0.175482,OSM
51.063218,-0.327803,OSM
51.580860,-2.960095,OSM
51.058153,-0.345477,OSM
51.164221,-0.163666,OSM
51.089996,-0.351535,OSM
59.283123,-2.973674,OSM
51.081661,-0.317108,OSM
51.727453,-0.340962,OSM
51.060033,-0.330706,OSM
57.380079,-6.472384,OSM
51.540554,-2.431093,OSM
50.948349,-2.810032,OSM
51.080470,-0.323534,OSM
50.867306,0.205906,OSM
51.218036,-0.205589,OSM
51.371696,-0.018288,OSM
51.083808,-0.313328,OSM
57.305199,-4.811659,OSM
51.083184,-0.293748,OSM
51.557321,-2.625346,OSM
51.079230,-0.307368,OSM
51.880431,-4.098680,OSM
51.128856,-0.014772,OSM
53.404967,-2.985819,OSM
51.067577,-0.321461,OSM
51.105711,-0.023388,OSM
51.086273,-0.462413,OSM
53.454985,-2.611785,OSM
51.100450,-0.503697,OSM
52.968841,-3.210285,OSM
51.009041,-0.232933,OSM
51.514769,-3.228969,OSM
51.079780,-0.296289,OSM
51.453667,-2.593010,OSM
51.540621,-2.405803,OSM
51.392177,-0.176319,OSM
51.533856,-2.370756,OSM
59.048479,-3.082051,OSM
51.054006,-0.200162,OSM
50.838685,-0.085831,OSM
51.087091,-0.312943,OSM
51.443095,-3.447304,OSM
51.078210,-0.302569,OSM
53.242423,-2.398769,OSM
51.075973,-0.301848,OSM
51.114241,-0.211340,OSM
51.036531,-0.027394,OSM
51.649987,-3.994844,OSM
51.071740,-0.405230,OSM
51.350001,-0.100372,OSM
51.065696,-0.406264,OSM
53.343456,-2.835722,OSM
51.113680,-0.265293,OSM
52.039009,-0.297242,OSM
51.065903,-0.156688,OSM
53.375562,-2.369324,OSM
51.072383,-0.330649,OSM
51.012097,-3.133775,OSM
51.074506,-0.336847,OSM
58.632513,-3.122768,OSM
51.069324,-0.339712,OSM
51.800680,-4.750729,OSM
51.073202,-0.324584,OSM
52.074190,-0.240061,OSM
51.073292,-0.302151,OSM
51.531744,-3.657241,OSM
51.058855,-0.341758,OSM
51.800481,-0.059177,OSM
51.076066,-0.308042,OSM
51.085202,-0.319892,OSM
51.133553,0.000677,OSM
58.787182,-3.260087,OSM
51.071549,-0.362949,OSM
50.813501,-0.516357,OSM
51.062835,-0.339687,OSM
51.126481,-3.034323,OSM
51.551462,-2.407380,OSM
50.990375,-0.097291,OSM
50.957273,-0.136133,OSM
52.068729,-0.081840,OSM
51.063424,-0.311055,OSM
50.898783,0.039997,OSM
51.059508,-0.315550,OSM
50.945011,-2.814668,OSM
51.068774,-0.405275,OSM
53.566612,-2.886658,OSM
50.965005,-0.119138,OSM
50.835262,-0.177127,OSM
51.061977,-0.320376,OSM
53.398129,-2.334254,OSM
51.062132,-0.316885,OSM
51.991251,-3.283624,OSM
51.018582,-0.456068,OSM
51.923374,-0.226078,OSM
51.065351,-0.317816,OSM
57.681136,-4.035260,OSM
51.061431,-0.302003,OSM
51.577738,-4.018007,OSM
51.543971,-2.424039,OSM
51.437426,-2.566894,OSM
51.025083,-0.345087,OSM
58.474161,-6.281574,OSM
51.006477,-0.103541,OSM
51.760188,-0.341010,OSM
51.031187,-0.551273,OSM
51.659459,-3.945465,OSM
51.055910,-0.419105,OSM
57.545884,-3.986455,OSM
51.019041,-0.449061,OSM
51.523664,-3.713711,OSM
51.059688,-0.085735,OSM
51.871329,-3.979194,OSM
51.023012,-0.505918,OSM
53.079100,-2.907973,OSM
51.002094,-0.526391,OSM
51.796990,-0.232042,OSM
51.032699,-0.518050,OSM
53.370757,-2.739236,OSM
50.950288,-0.148284,OSM
51.039360,-0.208008,OSM
51.033433,-0.488386,OSM
50.922783,0.336447,OSM
51.542009,-2.413630,OSM
50.932707,0.176755,OSM
51.532132,-2.403716,OSM
53.403567,-2.976943,OSM
51.010864,-0.094672,OSM
51.078958,-0.053856,OSM
51.063055,-0.515344,OSM
58.987750,-2.971115,OSM
50.992805,-0.534173,OSM
52.130696,-0.059459,OSM
51.072443,-0.537790,OSM
50.955446,-0.448797,OSM
51.038902,-0.451046,OSM
51.206242,-3.475023,OSM
51.092303,-0.279604,OSM
51.093166,-0.446149,OSM
51.078318,-0.327624,OSM
50.959455,-3.049765,OSM
51.038982,-0.346290,OSM
53.457422,-2.501085,OSM
51.080382,-0.516721,OSM
51.683123,-3.940886,OSM
51.064129,-0.530706,OSM
50.829277,-0.577779,OSM
51.024582,-0.451307,OSM
51.133967,-3.010733,OSM
51.020061,-0.472985,OSM
53.322383,-3.110881,OSM
51.010138,-0.523885,OSM
51.436065,-2.645940,OSM
51.016308,-0.519290,OSM
51.792865,-3.684330,OSM
51.089875,-0.520795,OSM
59.070900,-3.321895,OSM
51.022924,-0.451871,OSM
51.303316,-0.076462,OSM
51.574031,-2.450035,OSM
50.961849,-2.877380,OSM
50.999265,-0.471582,OSM
51.488791,-3.183922,OSM
50.995672,-0.529382,OSM
51.972546,-0.330183,OSM
51.012954,-0.552282,OSM
51.357460,-2.577158,OSM
51.006761,-0.105529,OSM
58.967203,-3.295362,OSM
50.962643,-0.155396,OSM
51.755749,-0.332780,OSM
51.030704,-0.503776,OSM
51.922369,-4.051698,OSM
51.538768,-2.420819,OSM
52.037159,-0.327959,OSM
50.954919,-0.148501,OSM
53.342404,-3.367047,OSM
50.990652,-0.100094,OSM
51.107402,-0.153094,OSM
51.014732,-0.135312,OSM
57.586203,-3.865944,OSM
51.052430,-0.087860,OSM
50.954983,-0.118443,OSM
50.994366,-0.119139,OSM
50.906742,0.099058,OSM
50.997169,-0.103297,OSM
51.174727,-3.336691,OSM
51.549766,-2.460527,OSM
58.992172,-3.072824,OSM
51.556730,-2.430972,OSM
53.346363,-2.385857,OSM
51.516289,-2.434122,OSM
51.883813,-3.301654,OSM
51.528205,-2.414969,OSM
51.167389,-0.041637,OSM
51.013450,-0.110301,OSM
53.392498,-2.311614,OSM
51.024258,-0.139942,OSM
51.136170,-0.024522,OSM
51.006043,-0.142816,OSM
50.809937,-0.378948,OSM
50.996518,-0.101740,OSM
51.794516,-0.092890,OSM
50.994461,-0.087244,OSM
51.928080,-0.338065,OSM
51.021121,-0.072847,OSM
51.848454,-0.158441,OSM
50.954429,-0.129471,OSM
51.553167,-2.848892,OSM
50.964567,-0.136152,OSM
50.827168,-0.149386,OSM
50.962765,-0.093622,OSM
58.783150,-3.235216,OSM
50.954228,-0.144037,OSM
51.566807,-2.505147,OSM
50.953157,-0.136774,OSM
53.346164,-2.823666,OSM
51.033676,-0.031414,OSM
51.399547,-2.637496,OSM
51.124073,-0.007746,OSM
51.859291,-4.330042,OSM
51.133222,-0.001459,OSM
51.163427,0.006180,OSM
51.138323,0.002775,OSM
51.799366,-0.167693,OSM
51.091932,-0.076516,OSM
51.249345,-0.154839,OSM
51.137842,0.005445,OSM
57.210515,-7.393843,OSM
51.062530,-0.003099,OSM
58.995753,-3.183374,OSM
51.012793,-0.029111,OSM
51.400926,-3.272219,OSM
51.085516,-0.133166,OSM
53.438672,-2.971029,OSM
51.070312,-0.142058,OSM
52.092715,-0.252318,OSM
51.039826,0.012366,OSM
53.453586,-2.721992,OSM
51.048195,0.024599,OSM
53.393067,-2.337136,OSM
51.050383,-0.035391,OSM
53.288544,-3.210506,OSM
51.053623,-0.058319,OSM
53.390880,-2.344079,OSM
50.964952,-0.082756,OSM
51.481243,-2.508329,OSM
51.537183,-2.386210,OSM
51.386629,-0.107300,OSM
51.537318,-2.414675,OSM
51.017084,-2.974875,OSM
50.963287,-0.074772,OSM
51.476203,-2.539907,OSM
51.052026,-0.163717,OSM
58.479710,-6.269191,OSM
51.020152,-0.219393,OSM
53.229711,-4.129899,OSM
50.990354,-0.204491,OSM
51.469103,-2.575377,OSM
50.967756,-0.194594,OSM
51.685253,-4.011729,OSM
50.995221,-0.203062,OSM
51.574284,-4.163083,OSM
51.145352,0.041017,OSM
58.978319,-2.960386,OSM
51.237911,-0.203985,OSM
51.406388,-2.558560,OSM
51.123869,-0.010799,OSM
51.240383,-0.170592,OSM
51.210242,-0.257310,OSM
51.832615,-4.289770,OSM
51.237031,-0.189872,OSM
52.051625,-0.010209,OSM
51.239197,-0.192139,OSM
51.671417,-4.698136,OSM
51.532418,-2.429892,OSM
51.102622,-0.262115,OSM
51.236175,-0.184869,OSM
50.843993,-0.130861,OSM
50.987144,-0.552128,OSM
52.820735,-4.101096,OSM
50.971284,-0.496398,OSM
53.320822,-3.827169,OSM
50.957161,-0.563162,OSM
51.876987,-3.872979,OSM
50.956155,-0.536887,OSM
51.751298,-0.340454,OSM
51.127461,0.007413,OSM
51.471330,-2.526878,OSM
51.547529,-2.405725,OSM
57.480487,-4.219583,OSM
51.122015,0.006370,OSM
51.012378,-3.120986,OSM
51.112503,0.028581,OSM
51.448550,-2.854775,OSM
51.074856,-0.043232,OSM
51.011978,-3.117953,OSM
50.914057,-0.451990,OSM
51.028080,-3.150260,OSM
51.103023,-0.048580,OSM
51.792347,-3.431571,OSM
51.115408,-0.029843,OSM
52.047357,-0.273650,OSM
51.549157,-2.424730,OSM
53.160294,-2.238824,OSM
51.540057,-2.411400,OSM
50.819896,-0.130204,OSM
51.126527,-0.006317,OSM
50.961408,-3.253307,OSM
51.115921,-0.010631,OSM
57.642121,-3.299998,OSM
51.134158,-0.006550,OSM
53.470522,-2.731149,OSM
51.130428,-0.027166,OSM
58.091616,-6.512819,OSM
51.137109,0.053636,OSM
53.299428,-3.738865,OSM
51.123913,0.028173,OSM
50.972206,-0.461667,OSM
51.136897,0.026011,OSM
53.077106,-2.574372,OSM
51.172199,-0.379914,OSM
50.868556,-0.406994,OSM
50.958545,-0.471035,OSM
51.415847,-0.033687,OSM
50.917111,-0.580515,OSM
51.506491,-2.594966,OSM
50.962346,-0.562921,OSM
53.070158,-2.478785,OSM
51.234767,-0.325812,OSM
51.070474,-0.327709,OSM
51.231125,-0.333347,OSM
53.323835,-3.835386,OSM
51.553728,-2.414728,OSM
52.931226,-3.188026,OSM
50.938287,-0.545383,OSM
51.346772,-0.051094,OSM
51.214671,-0.400606,OSM
51.806187,-3.824723,OSM
51.171006,-0.361331,OSM
51.612193,-2.522911,OSM
51.230771,-0.327290,OSM
51.786239,-4.010294,OSM
51.219256,-0.329037,OSM
51.004319,-0.112337,OSM
51.219719,-0.331124,OSM
51.810144,-3.842007,OSM
51.550750,-2.467602,OSM
57.416720,-6.195059,OSM
51.229291,-0.337136,OSM
51.124824,-0.196356,OSM
51.224176,-0.328206,OSM
53.263782,-4.090389,OSM
51.226603,-0.356143,OSM
50.815691,-0.490228,OSM
51.223866,-0.333040,OSM
51.457903,-2.565559,OSM
50.909258,-0.563562,OSM
50.895839,0.107969,OSM
51.152416,-0.048257,OSM
50.813095,-0.554980,OSM
51.552234,-2.419763,OSM
51.425824,-2.592169,OSM
51.227066,-0.331721,OSM
51.774982,-4.072377,OSM
51.237676,-0.325110,OSM
52.135757,-0.285017,OSM
51.226782,-0.338380,OSM
53.275790,-2.446995,OSM
51.151634,-0.335886,OSM
52.995409,-4.422179,OSM
51.184663,-0.210542,OSM
51.007002,-3.064046,OSM
51.162606,-0.257578,OSM
51.763090,-3.993483,OSM
51.165817,0.005502,OSM
51.760518,-0.336284,OSM
51.203050,-0.329445,OSM
51.435047,-2.567431,OSM
51.241038,-0.363004,OSM
50.925384,-0.613507,OSM
51.153701,-0.110814,OSM
51.229586,-0.131158,OSM
51.176294,-0.115164,OSM
53.254380,-2.362023,OSM
51.174218,-0.017316,OSM
59.334862,-2.971338,OSM
51.543008,-2.440680,OSM
51.795934,-4.048992,OSM
51.170378,0.000305,OSM
51.160856,-0.177264,OSM
51.209392,-0.009776,OSM
51.710647,-4.111713,OSM
51.166093,-0.062688,OSM
50.946210,-0.129155,OSM
51.153240,-0.347616,OSM
51.676376,-4.919113,OSM
50.917619,-0.563297,OSM
51.810437,-4.141627,OSM
51.166829,-0.289856,OSM
51.968861,-0.231014,OSM
51.547915,-2.433504,OSM
53.085347,-2.877663,OSM
51.263911,0.008628,OSM
51.528851,-2.583762,OSM
51.250908,-0.064288,OSM
53.261511,-2.514616,OSM
51.256045,0.016099,OSM
53.376260,-2.344077,OSM
